ztfname,ra_host,dec_host,mass_x,mass_err_x,restframe_gz_x,restframe_gz_err_x,d_dlr,mass_y,mass_err_y,restframe_gz_y,restframe_gz_err_y,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
ZTF19acyftrs,51.67049595,-23.49614532,10.275,0.1268227108999015,1.25169653,0.019209372712,3.959810816774497,6.807,0.821,1.27669653,2.051339318592,0.03625842,0.00015044,z_gal,58828.162737325874,0.0003792149513974,2.244495703493687,0.7994665465207041,3.2464902190222347,5.289421948437441e-05,2.9688267055281834,0.120423148409114,2.744260151447168e-07,-10.299467309175895,-0.1747862822713374,-1.987002347637214e-05,-5.537880497262185e-06,0.1724583849206228,0.0194615165997871,3.1,0.0,0.8268999008648085,51.676589,-23.498852,snia-pec,91bg,0.0,0.0,2019vuh,100.0
ZTF19acygbye,70.21538455,-15.99030811,7.322,0.3534416500640523,0.17269653,0.617298955126,0.72620603413372,7.335,0.394,0.26269653,0.61428088038,0.05583146,0.0035,z_snid,58827.64436505253,0.0021682326688721,-0.228550322566803,-0.2479477650458855,3.2125672191941703,0.0002838186368758,0.9383233781678808,0.0927497582468808,-0.0003164851678251,-3.045182528297998,-0.038124521602967,1.969638447884773e-05,-2.264509710016845e-05,0.0250364067392459,0.0642515319763837,3.1,0.0,0.990323668788611,70.215264,-15.990219,snia-cosmo,norm,0.0,0.0,2019vut,100.0
ZTF19acygjgx,101.2383013913565,45.70065180325211,10.535,0.1332066064427737,1.27569653,0.019849433241,2.953013298724167,7.653,1.409,3.45369653,4.39587226839,0.07373256,0.00440454,z_snid,58839.29953137543,0.0006556593002072,-1.468481137885948,-0.0352832369992961,0.2443737639332539,2.671528138102749e-05,0.1614022250243784,0.0379355907748851,-8.782870607511001e-07,-0.0181246520193738,0.0017404530480237,-7.412152711469989e-07,-8.388736976634363e-07,-0.000654148203819,0.1026567712709386,3.1,0.0,0.0044525544108212,101.232203,45.701856,snia-cosmo,norm,1.0,1.0,2019xap,100.0
ZTF19acygjmg,103.76355337950058,54.769633780463614,9.123,0.1030776406404415,0.70869653,0.023600847442,0.3019518184376183,8.769,0.029,0.71769653,0.029732137495,0.05418041,1.145e-05,z_gal,58843.29112045884,0.0018884570578727,0.2482372408078619,-0.0542666859515135,0.1016344739691703,6.256211715593746e-05,0.0883737334639194,0.0303826171692917,-3.110937940773712e-07,-0.0017566517535299,5.992794383627428e-05,-1.0857317893068674e-06,-1.5902062936906807e-06,-0.0001566153768562,0.0462587752310206,3.1,0.0,0.0002549040358423,103.763972,54.769653,snia-cosmo,norm,1.0,1.0,2019wmu,98.63013698630137
ZTF19acygpcu,110.14817751930975,55.77041967568246,10.408,0.1026109155986827,1.70969653,0.026400757565,0.0887473743734387,9.057,0.081,1.10569653,0.042638011211,0.0635,0.00014142,z_override,58818.63610115305,9.2814708407604e-05,-3.779197944018582,1.199999513875057,0.7044019570421369,6.239990229574769e-06,0.760177463052194,1.1353164688498838,-2.769258754170884e-06,0.0330283973550149,7.131776888168669e-07,-1.612909215127613e-06,-4.81800255299187e-10,-3.139241307123376e-07,0.0638809881927277,3.1,0.0,0.009795688729306,110.148307,55.770431,snia-pec,iax,0.0,0.0,2019wnd,100.0
ZTF19acyiqnw,193.20822695980647,80.32396706744828,10.444,0.1569745202254175,1.25369653,0.019104973175,0.6007177182492999,9.418,0.112,1.27169653,0.019849433241,0.03288942,7.737e-05,z_gal,58842.30330326008,0.005385286950489,-0.274167801149814,-0.1331160094545287,0.0736277601863548,0.0001801800361474,0.0771306846408241,0.0300805490413668,1.4940936083179106e-06,-0.0016251110015781,-0.0002206727550496,-3.3710678477041988e-06,-4.680175499780222e-06,0.0001616032924982,0.0433156751030198,3.1,0.0,2.8844648449480544e-05,193.200499,80.323613,snia-cosmo,99aa,1.0,1.0,2019wwa,100.0
ZTF19acyitga,159.7967849032591,5.1626590347012,9.944,0.1122541758688735,1.21969653,0.020615528128,0.8603024154238842,8.91,0.055,1.16269653,0.036235341864,0.07086015,3.781e-05,z_gal,58839.66022053055,0.0007162787223453,-1.5597253823045505,-0.0132800369105573,0.1863336683018133,2.9310809221688955e-05,0.2107656430836598,0.0395900859789643,-1.684464151947917e-07,-0.0046751067994919,-0.0003087233882168,-2.2422914503950293e-06,-8.832909982064148e-07,0.0003334143935461,0.0221980224067368,3.1,0.0,0.9383551582837044,159.796797,5.161894,snia-cosmo,norm,1.0,1.0,2019wmn,100.0
ZTF19acykjad,351.4428913266619,32.87434307344123,9.989,0.1516443206981389,1.18769653,0.021260291625,0.0732307579289179,9.99,0.03,1.20869653,0.018384776311,0.06863293,0.00344093,z_snid,58836.47166804183,0.0008667194076725,-0.7207392865920412,0.0467278542003721,0.3267445060773752,5.167994407156339e-05,0.4503046343108103,0.0500392543439603,3.389582662619986e-06,-0.0738306074347128,-0.0018618711589846,-1.5486993563357043e-05,-2.2314793742812053e-06,0.0104771925475954,0.1145014112455661,3.1,0.0,0.4335396317573612,351.442888,32.874271,snia-cosmo,norm,1.0,1.0,2019wno,100.0
ZTF19acykjcw,353.3212036463644,30.84056526908658,9.838,0.1136485811614029,0.92869653,0.019849433241,0.7297718925060515,8.933,0.051,0.90569653,0.026172504657,0.03179208,1.02e-05,z_gal,58843.715215125296,0.0028758056293138,-0.0955285946193742,0.1657400368448576,0.2761571227165404,0.0001119542179086,0.1669829855280925,0.0362575574832512,-1.0456692373831434e-05,-0.0248068165672947,0.0031989121073874,6.083831902219799e-07,-3.474631826244478e-06,-0.0012910677140527,0.1088806281834781,3.1,0.0,0.9798067243024162,353.322207,30.839572,snia-cosmo,norm,1.0,1.0,2019wps,100.0
ZTF19acykqyr,17.21654334,19.32730324,9.199,0.1004041831797859,2.16569653,0.135665028655,4.019947301869508,,-9.0,,,0.05877367,0.00362353,z_snid,58841.78967724986,0.000815733177459,-1.0118299315119366,0.032021547182315,0.1837255180325883,3.079204448176769e-05,0.1761429485926844,0.0377224369938749,9.044926078313868e-09,-0.0005182159509759,-0.0006995744085424,-1.471467997341015e-06,-8.888950056925749e-07,-0.0003128474219956,0.0338746708319988,3.1,0.0,0.4870870237532499,17.21692,19.324399,snia-cosmo,norm,1.0,1.0,2019wwk,100.0
ZTF19acyksfd,15.28097921835517,8.15316171984512,10.216,0.1006031808642251,1.02869653,0.021213203436,0.0395370488886076,9.198,0.043,1.09369653,0.11047624179,0.04766393,2.124e-05,z_gal,58839.83133998863,0.0007514870612264,-2.343556817054271,0.1992281766897263,0.1926707271086343,3.35941982160045e-05,0.1795827605266644,0.0439432208900198,5.383739038638402e-07,0.0006506828261344,-0.0015201304359208,-1.4297921425999764e-06,-1.192736229284928e-06,-0.0001480823742693,0.0456748809013605,3.1,0.0,0.6401542787167687,15.280747,8.153058,snia-cosmo,norm,1.0,1.0,2019wpy,100.0
ZTF19acykzsp,28.358679835641723,31.799713771856915,10.409,0.1014347080638575,0.92469653,0.051429563482,1.5917288978213069,8.496,0.686,1.89969653,1.805006925194,0.15887836,2.628e-05,z_gal,58835.35828307426,0.0001443249656072,0.0863276898181306,0.071943453449512,0.8634212911274517,8.39266411771023e-06,0.6595934114415487,0.0634535450781348,2.664086112503775e-06,-0.3285635069787093,0.0075369115733333,-3.0167835069730072e-06,-2.429196987601269e-07,-0.0093001836307614,0.0456647726231504,3.1,0.0,0.0004038149148849,28.359125,31.801,snia,,1.0,1.0,,100.0
ZTF19acylgic,79.33859639,12.51726603,9.528,0.1006031808642251,0.55469653,0.028425340807,0.4874356198483573,8.906,0.032,0.71069653,0.130299654643,0.03043405,0.00179527,z_SEDm,58838.03047647123,0.0049361171285539,0.8384685328159098,0.0661373540327279,0.3451507080790179,0.0002334143724611,0.1815894445369663,0.0384369005705657,-9.639857626461188e-06,-0.0317148240821044,0.0006897440662234,-1.1329138099359525e-05,-7.776646257658605e-06,0.0003738985181119,0.5210234804509466,3.1,0.0,0.7901483767994258,79.339448,12.517392,snia-cosmo,norm,1.0,1.0,2019wku,100.0
ZTF19acyltbi,48.6673050421744,-0.870646131383151,7.586,0.1181905241548577,0.28369653,0.08514693183,1.1064844507305354,7.086,0.111,-0.03230347,0.192065093133,0.03812362,0.00292617,z_snid,58837.21113315132,0.0035164966255108,0.665492986429819,-0.0449476536754884,0.2636514918667672,0.0001253608238113,0.1697990903787433,0.0332819457477398,6.3210681167156085e-06,-0.0308982306400641,-0.0006312410828434,-5.831310146633764e-06,-3.3432404797046946e-06,-0.0002927501801237,0.0578227189940688,3.1,0.0,0.611247984186409,48.667289,-0.871451,snia-cosmo,norm,1.0,1.0,2019wka,100.0
ZTF19acymixu,90.91372311686058,60.72828264117019,8.266,0.3333526661060325,-0.67430347,1.634134939349,0.2203083754275201,8.326,0.36,0.40769653,1.174380687852,0.14537283,0.0004287,z_nonSEDm,58837.30141438069,0.0002196181139754,2.1272642820846044,-0.0394082341901649,0.6114578909873671,1.0059781452554528e-05,0.5327473959057284,0.0503504152493808,-6.911937370292003e-07,-0.1116227139205163,0.0069993232412392,-1.8844846602137955e-06,-3.4105151109907186e-07,-0.0038356143936668,0.1455812744823801,3.1,0.0,0.0034792678683916,90.913863,60.728227,snia,,1.0,1.0,2019wrr,100.0
ZTF19acymuae,159.06107726445688,52.94702030887266,8.875,0.1664001201922643,0.26769653,0.095509161864,0.5247567370087944,8.754,0.017,0.78469653,0.024413111231,0.04653559,1.815e-05,z_gal,58835.95228431347,0.0001729390657703,-0.3065072179181606,1.1980529000905966,0.606416345362959,2.110875872395205e-05,0.8782682401493936,1.220759953960077,7.973694511739582e-08,-0.3850029031620323,0.0011553304542488,-1.1815698349040663e-06,-1.7822098375511085e-06,-0.0013172843511589,0.01786864569785,3.1,0.0,0.9955684398192508,159.062164,52.947379,snia-cosmo,norm,0.0,0.0,2019wfc,100.0
ZTF19acymudw,157.7428123067689,42.67782089826069,9.735,0.1023914058893616,0.82069653,0.032649655435,1.4812715805550534,7.853,0.119,0.04669653,0.809644983928,0.08815476,0.00300832,z_snid,58841.48244563804,0.0004022665642886,1.7246049764769578,0.1056706275761827,0.5684069408162031,5.13782952277127e-05,0.9293207549171488,0.0946807096872548,-2.131668774997739e-05,0.335414950750416,0.0380520857591425,-4.19130858470536e-05,-4.7289565576834936e-06,0.0712346114288427,0.0068061256410842,3.1,0.0,0.82986849849681,157.742373,42.679254,snia-cosmo,norm,1.0,1.0,2019xek,100.0
ZTF19acymzwh,217.49488964577736,39.94064041607446,10.326,0.107335921293852,1.27969653,0.018439088915,1.453883287240768,7.898,0.025,0.58369653,0.072138755187,0.03312027,1.176e-05,z_gal,58834.899746233736,0.0026140197467297,0.7392108129926759,0.1613964315591858,0.3694575521622028,0.0001014735472716,0.1591143131787625,0.0310145639518476,-6.125799166050094e-06,-0.0424098941205401,0.0013069140338464,-2.6972860524884257e-06,-2.714920585241105e-06,0.000110313867503,0.0110731291855756,3.1,0.0,0.9999211905496146,217.500638,39.945871,snia-cosmo,norm,1.0,1.0,2019wqf,100.0
ZTF19acyndbj,232.73397687464595,82.45575208635503,10.875,0.1786169084941288,1.40969653,0.017691806013,3.0000160994345766,7.77,0.159,2.71269653,2.786470347949,0.02161495,8.399e-05,z_gal,58787.28288290456,,,,,,,,,,,,,,0.0536883024388771,3.1,0.0,,232.632544,82.448894,snia,,,,2019tfk,
ZTF19acyndpl,218.2951091574254,6.063417363024099,9.624,0.1038460398859773,0.77069653,0.021400934559,0.6919543347243043,8.597,0.039,0.76369653,0.063245553203,0.05527911,1.087e-05,z_gal,58842.83746802847,0.0015473433889713,1.167807185439372,-0.0429178663727632,0.8992530708928825,0.0001090097828841,0.3215988061055933,0.0435077263821991,-6.961259631950458e-05,-0.1004514090968292,0.0140390463668667,-5.7237528217530885e-06,-3.553490542671809e-06,0.0004946170431229,0.0293848396192328,3.1,0.0,0.2110866679647077,218.294358,6.063602,snia-cosmo,norm,0.0,1.0,2019wqd,100.0
ZTF19acynije,,,,,,,,,-9.0,,,0.01908516,0.00362353,z_snid,58844.47500086767,0.0036241216351303,-2.191477514678459,0.2056816800856848,0.1273907646791485,0.00013872043424,0.1087210411129833,0.0363813412200517,-1.3373361221304349e-06,0.0004917077734731,-0.0002179045107154,-2.198331941801051e-06,-4.225730357532502e-06,-0.0002827258760495,0.0531244330845546,3.1,0.0,1.0030672748274377e-17,6.094163,38.197464,snia,91bg/86G,1.0,0.0,2019wup,97.43589743589745
ZTF19acyobbz,35.3785716704546,-3.31494303763334,8.59,0.2462214450449026,1.20669653,0.638651704766,0.1459533298397883,8.231,0.443,0.75069653,1.08129968094,0.14036221,0.00304631,z_snid,58840.74674491331,0.0002682854167671,-0.2661836772031073,-0.1365577589055465,0.6055447260332585,2.041395007361789e-05,0.6088372405759361,0.070920228418505,6.418253018722175e-06,-0.1368153009442593,-0.0169176461598045,-8.924845145241942e-06,-8.486072984981819e-07,0.0066964484493869,0.0205567656824334,3.1,0.0,0.983807212175276,35.378598,-3.314981,snia,,1.0,1.0,2019wzw,100.0
ZTF19acyogvo,57.652867060499,36.4945130895111,10.082,0.1092520022699813,1.00469653,0.018439088915,1.0406897302029112,8.439,0.043,1.02169653,0.04675467891,0.05259347,0.00042805,z_nonSEDm,58844.83363634851,0.0016081921903467,-0.6587939950520697,-0.0439030087428057,0.1561919431587739,5.848352141078436e-05,0.1435793803955794,0.0335291739080436,-1.1563478112394668e-06,8.491880432817205e-06,4.7102369011147104e-06,-2.298419816198388e-06,-1.650612413306616e-06,0.000524459561631,0.2325806095795479,3.1,0.0,0.5863253373667741,57.654205,36.493225,snia-cosmo,norm,1.0,1.0,2019wvr,100.0
ZTF19acypppb,66.37579108,11.89105101,9.021,0.1209297316626478,0.63069653,0.069526973183,0.1833473532129656,8.868,0.037,0.59769653,0.055901699437,0.07423469,0.00043801,z_nonSEDm,58840.99972062457,0.0009712415474804,0.6614122787290821,-0.0048211742464884,0.3694046709206304,5.874194232132553e-05,0.3989852139316697,0.0500922704747169,8.731394655775526e-07,-0.02582445303152,-0.0014433974369799,-1.085563121478046e-05,-2.510552565414168e-06,0.003450409649095,0.462088746427336,3.1,0.0,0.9770579532201712,66.375727,11.89107,snia-cosmo,norm,1.0,1.0,2019xas,100.0
ZTF19acyqdxa,63.9177655487891,-5.9181399163702,7.519,0.2664751395533924,0.05969653,0.933947000638,2.405044453089655,6.132,0.218,2.57469653,3.025403278903,0.09546581,0.00308707,z_snid,58845.65994985354,0.0004775963928113,1.4712854293651283,-0.0151337807146829,0.3450522892962908,1.9168505872020045e-05,0.2582794478254998,0.0389167016686131,-7.749641351794714e-07,-0.0196470337165079,8.428465585914162e-05,-1.4818822305297885e-06,-5.579796876114805e-07,-0.0007679250973131,0.0550149247557234,3.1,0.0,0.5468868523239054,63.917403,-5.918419,snia,,1.0,1.0,2019xds,100.0
ZTF19acyqwlm,119.44003867596328,56.41297877679079,9.591,0.1688075827680735,1.28469653,0.019849433241,0.0277186954076239,9.75,0.114,1.27569653,0.021213203436,0.02976204,1.644e-05,z_gal,58845.14143279988,0.0026621203929286,-1.2233441325668095,0.2750929468575991,0.0728160037178895,9.150980206397388e-05,0.0476469088115411,0.0309288853089611,-8.595758900164737e-07,-0.000512829835737,0.0002001402549683,-4.528040024538161e-07,-2.4816728588905432e-06,-5.713122220557446e-05,0.0373957664314118,3.1,0.0,9.211541202408636e-07,119.44008,56.412951,snia-cosmo,norm,1.0,1.0,2019wyq,100.0
ZTF19acytcoi,163.48277637342375,79.15365923321315,9.971,0.1539123126978475,1.18969653,0.019849433241,0.0361138463184234,9.849,0.053,1.22469653,0.020518284529,0.03715173,3.494e-05,z_gal,58846.60404937383,0.0040256649086831,0.5705002831687329,-0.0166157221669323,0.0642369526358379,0.0001234242611432,0.046100983865282,0.0269358658163056,-3.5198947957962817e-07,-0.0004191840840081,-1.497755904587112e-05,1.5976723464643737e-07,-2.896866947403608e-06,-0.0001845157404035,0.0369704647915414,3.1,0.0,0.1510635375569423,163.482604,79.153681,snia,,1.0,1.0,2019xau,100.0
ZTF19acytidb,174.95149429640583,23.53246470016619,10.508,0.125,1.12469653,0.018439088915,0.0983897187980699,10.01,0.037,1.07169653,0.017691806013,0.03056722,1.29e-05,z_gal,58847.937405262455,0.0043616337529691,-0.1889192564239825,0.0364033546044414,0.2725790460499411,0.0001522485569763,0.098804929464941,0.0286422853721483,-8.474345354933003e-06,-0.018405372381393,0.0001163080269437,-8.195109557448803e-07,-3.738144706559825e-06,0.0001657509087065,0.0178400023531433,3.1,0.0,0.0428917587659851,174.95111,23.532428,snia-cosmo,91t,1.0,1.0,2019wwh,100.0
ZTF19aczeomw,97.06818787,23.60764079,10.54,0.1616446720433432,1.51569653,0.017691806013,1.1524808061520648,8.889,0.133,1.46169653,0.036796738986,0.03583326,0.0032249,z_snid,58845.60146914757,0.0021378887306595,-2.2657124578450727,-0.0166418975639358,0.0870371506316587,9.356996160756304e-05,0.1407648456754033,0.0411325631510443,-1.7409849095232183e-06,0.0040881073912533,0.00140985222486,-2.0353264524379152e-06,-3.2453932013793603e-06,-0.0005507210527502,0.2860420017207192,3.1,0.0,0.9999999971358786,97.070079,23.608633,snia-cosmo,norm,1.0,1.0,2019xck,100.0
ZTF19aczjkxo,128.51307214,-15.87857399,8.193,0.122065556157337,0.65269653,0.178639301387,0.2978805379445295,8.191,0.108,0.73069653,0.313823198633,0.08066279,0.00317648,z_snid,58837.202943327546,0.0007577086391161,1.4719100648837968,-0.069614075073035,1.4966139969328651,4.952680777835786e-05,0.8920223685835977,0.0660039681929914,7.264436479987826e-06,-0.5885877088602616,-0.0088229794139231,-1.0424129138038811e-05,-2.415600758624241e-06,-0.0117228109180655,0.0425468108893246,3.1,0.0,0.9730730630336007,128.513187,-15.878678,snia-cosmo,norm,1.0,0.0,2019wyv,100.0
ZTF19aczjsdy,133.09303479,-20.29147677,7.577,0.2120589540670235,0.26769653,0.222524155992,1.3387401847091165,6.665,0.385,-0.33030347,1.454134106608,0.0490728,0.00388973,z_snid,58824.70870538711,0.0019141615532598,-0.0747628820286211,-0.0737969956834501,2.5268648126620974,0.0004886446893031,0.5335556415455636,0.1019846995897406,-0.0011858542365705,0.3878095484774289,0.1896030242527681,-0.0001364223113759,-4.279391536064223e-05,0.0166376306386322,0.1620355897277945,3.1,0.0,0.6671589468061672,133.093318,-20.291994,snia-cosmo,norm,0.0,0.0,2019vrd,100.0
ZTF19aczjsqn,141.0295142502485,2.368894742823434,10.392,0.116619037896906,1.23369653,0.024413111231,0.1699705201983768,9.827,0.033,1.40269653,0.022203603311,0.08898538,2.717e-05,z_gal,58842.829619268,0.0005436942322501,-2.158725372858471,0.1484597859588772,0.2709173754155927,2.687134893919772e-05,0.2194689417825149,0.0433926901754922,-2.296311099581233e-06,0.0024830870252508,0.000497662015318,-2.3791635339692896e-06,-9.19149508626024e-07,0.0012883577123914,0.0459692353781195,3.1,0.0,0.0105381046731534,141.029371,2.368712,snia,,1.0,1.0,2019wyw,100.0
ZTF19aczjyre,167.254671705025,-14.6359974054061,9.213,0.1187265766372466,0.85069653,0.021400934559,0.2774065117015368,8.947,0.024,0.95169653,0.019209372712,0.02920504,0.0028,z_snid,58821.62053106799,0.00501204987244,0.8350739145591763,0.0779118978196553,1.790236838569399,0.0010729259675909,0.5282849898191326,0.0922641987645473,-0.0017776098761623,0.4944187145844552,0.1292041110862209,-0.0004458337602491,-9.077717312847984e-05,0.033641147985565,0.0475728888227249,3.1,0.0,0.2990301076965809,167.255051,-14.636206,snia-cosmo,norm,0.0,0.0,2019vnj,100.0
ZTF19aczjyuf,166.001722686627,-18.7806552578634,9.932,0.1059481005020854,0.77069653,0.020518284529,0.712455347425019,8.832,0.031,0.72069653,0.020518284529,0.01312575,1.414e-05,z_gal,,,,,,,,,,,,,,,0.0404672881233867,3.1,0.0,0.4725635773800893,166.000929,-18.776526,snia-cosmo,norm,0.0,0.0,2019vju,100.0
ZTF19aczjzev,199.913183174625,5.10881687377505,8.52,0.2076631888419322,1.13569653,0.282449995574,0.8368215246492173,7.758,0.079,0.07269653,0.277333733974,0.07515286,0.00042059,z_nonSEDm,58842.325464682406,0.0009651531131196,-0.3383419403766647,-0.2310325377628562,1.059067214049719,0.0001236646891238,0.4455734774698963,0.1320983192776438,0.000109022753767,-0.1763506941253171,-0.1272565907807294,-3.086661833899985e-05,-1.5652237599878146e-05,0.0224435372445344,0.0296567133666978,3.1,0.0,0.2688218763256358,199.913467,5.108636,snia-cosmo,norm,0.0,0.0,2019wzd,100.0
ZTF19aczllns,29.917185132848022,5.981826157855651,9.308,0.105304320899002,0.61369653,0.048301138703,0.7343154232036907,8.411,0.099,0.77069653,0.42748099373,0.0737789,1.101e-05,z_gal,58848.6549481656,0.000908162389272,1.3820850694704094,-0.0974342241875298,0.2543056056274508,3.130283323151713e-05,0.1863030275553853,0.0327752037583011,-6.814678504737214e-07,-0.0181279828959352,0.0004013993039968,-1.2146861966824156e-06,-8.18033074046064e-07,-0.0004344988432566,0.0342145727505301,3.1,0.0,0.2751549215578899,29.917874,5.982025,snia,,1.0,1.0,2019wzy,100.0
ZTF19aczrmvs,72.75729517,7.65099597,10.667,0.1464547711752676,1.42269653,0.021931712199,1.336037281022774,8.6,0.193,1.41769653,0.318578090898,0.08672256,0.00388973,z_snid,58848.10051066884,0.0006294629767439,0.492831816493584,-0.0247240506970392,0.9288454278357676,2.600111496148331e-05,0.4876485408353865,0.0396169963821546,-3.1457753899553723e-06,-0.3932432017421658,0.0028430397759635,-9.215026364193e-07,-8.077555513158728e-07,-0.0006773973922998,0.0941602140541303,3.1,0.0,0.0598850850249586,72.755623,7.648851,snia-cosmo,norm,1.0,1.0,2019xco,100.0
ZTF19adafqoe,112.97777366,35.61895247,8.894,0.1151043005278256,1.78869653,0.0430464865,0.2618131764126056,8.25,0.07,0.62769653,0.080523288557,0.08888534,0.00048759,z_nonSEDm,58848.648362942535,0.0006729124393818,0.1319927833084861,-0.0532501600262037,0.0967863600235432,2.344634248907496e-05,0.0944844255472651,0.0327907974153763,-3.7416750369750137e-07,0.0014881422193024,0.0004823893471313,-4.319198493423023e-07,-6.880543213841407e-07,0.000507707771782,0.0521728937613711,3.1,0.0,0.0006142815279337,112.977525,35.619371,snia-cosmo,norm,1.0,1.0,2019xcj,100.0
ZTF19adaiyrd,166.99556234328193,0.383219980511886,10.24,0.1113597772986279,0.90769653,0.019104973175,0.9157789252226208,8.691,0.026,0.84269653,0.031622776602,0.0669,1.414e-05,z_gal,58845.039489155824,0.0007626704828257,0.8416220623224258,0.1242789270345957,0.2919562491479155,3.327286975128097e-05,0.3433542805126001,0.0402531386985406,-2.3453792378486423e-06,0.0232486447468942,0.0008127111399169,-4.9268287237327946e-06,-9.67036171237169e-07,-0.0002953036499488,0.02915634369525,3.1,0.0,0.9636395116952868,166.995464,0.381838,snia,,1.0,1.0,2019xbf,100.0
ZTF19adaiyud,158.28194949,-22.19473601,11.273,0.1338693392827498,1.29869653,0.019104973175,2.109830171206648,7.589,1.157,-0.82330347,2.935703322885,0.07929486,1.414e-05,z_gal,58843.27293416111,0.0005563522922972,-3.1073897705569693,-0.1040942624387405,0.5588744312153722,9.098638150365398e-05,0.8822558451147091,0.1330490996224694,3.230935952290462e-05,-0.0841366907467605,-0.0489010114388977,-5.1045125592230345e-05,-1.1094488455763542e-05,0.0534104326250655,0.0434967758774253,3.1,0.0,0.3359950053191388,158.284734,-22.189259,snia-cosmo,norm,0.0,0.0,2019xbg,100.0
ZTF19adajivt,156.34247492826418,11.120699790820169,7.904,0.1869866305381216,0.59769653,0.181298097067,0.968446463760921,7.8,0.224,0.66369653,0.403376994882,0.09509297,0.00291204,z_snid,58845.67874197346,0.0004592802840529,0.478119470263369,-0.0766360640331693,0.2625228221077123,1.8282053918155584e-05,0.2982080481588937,0.0386400822431719,-1.4638347503682515e-06,0.0197953457643254,0.0013959819618619,-2.3969646453233706e-06,-5.232847157704429e-07,0.0010346521757283,0.0237463287742762,3.1,0.0,0.6336196466292368,156.342638,11.120703,snia-cosmo,norm,1.0,1.0,2019xbi,100.0
ZTF19adajqcq,237.9599410072456,52.15158669279268,8.54,0.1080786750473931,0.61569653,0.06105735009,0.9791786261693228,8.11,0.043,0.69469653,0.070455659815,0.04763778,0.00294109,z_snid,58849.057641307394,0.001646044950151,0.6114014740593573,5.4236365489483256e-05,0.5323222102306318,6.698829858249524e-05,0.1838239804097505,0.0335994971945237,-1.7761937350326696e-05,-0.0642764439603144,0.0031388227372764,2.025882107893693e-06,-1.7773211643316731e-06,-0.000801854848955,0.0108941660402034,3.1,0.0,0.6950379733507285,237.960613,52.151764,snia-cosmo,norm,0.0,1.0,2019xbu,100.0
ZTF19adajqsp,176.08249099,-17.42798067,10.882,0.1026109155986827,1.16969653,0.019104973175,0.5268716278421112,8.72,0.038,1.23169653,0.053907327888,0.074685,0.00015044,z_gal,58842.8833991552,0.0004447507778494,-1.954190497763308,0.1814157504202302,0.593438962194341,5.869494414551026e-05,0.5380215528534329,0.1055867639029197,-1.4743659466893614e-05,-0.0665585273619752,0.0266632989120772,-1.1715984611922031e-05,-5.517689523886641e-06,0.0061290228894426,0.0312371418622131,3.1,0.0,0.5137758127071878,176.084259,-17.426176,snia-cosmo,norm,0.0,0.0,2019xbo,100.0
ZTF19adajqwl,221.86956709670503,29.5368645283336,8.124,0.1141271221051332,0.56169653,0.124919974384,0.9554935797603386,7.986,0.119,0.69169653,0.124342269563,0.07173426,1.162e-05,z_gal,58854.31490426052,0.0012746139281446,3.296618416710754,0.1371982334543573,0.6332760298173525,4.188265450964139e-05,0.2989449597578466,0.0326411284139303,-5.661253318583069e-06,-0.1592782931196928,0.0049484195835736,1.6325878816614436e-06,-1.1212040801974596e-06,-0.0027749617101824,0.0167274440928037,3.1,0.0,2.8726692517953146e-07,221.869667,29.536777,snia-pec,03fg,1.0,0.0,2019xbr,100.0
ZTF19adakcrw,172.96346727916304,44.89684665896306,10.494,0.105304320899002,1.29069653,0.03,6.655057268754731,8.314,0.497,1.82069653,0.867762640357,0.1205034,0.00308707,z_snid,58838.34401232511,0.0001153770991043,-2.52792278995297,0.1139793769082159,0.3973738906825019,7.631269550959653e-06,0.2985375862320618,0.0539058305519141,-3.583565910995421e-07,-0.0210522822629529,0.0006711210131612,-7.88425515993891e-07,-3.354951271616482e-07,0.0017952773752695,0.0146704419165022,3.1,0.0,0.1443225330189087,172.960925,44.89554,snia,,1.0,1.0,2019xbw,99.35483870967742
ZTF19adalouc,36.05440970703075,-10.50438237139303,10.254,0.1479222768889121,1.23469653,0.017691806013,0.3855998715044833,9.638,0.093,1.19369653,0.018384776311,0.05462572,2.177e-05,z_gal,58851.49000303526,0.0009921984269793,-0.6867821546358506,0.036173340712468,1.0338060952162778,7.64182142594842e-05,0.3874185670888169,0.0507143308427315,-5.488490189800494e-05,-0.2228238660295972,0.0166142828269728,1.7926441639991724e-06,-3.000354387341061e-06,0.0002387317132871,0.0198649317730068,3.1,0.0,0.0444349603656396,36.054944,-10.504313,snia-cosmo,norm,0.0,0.0,2019xfx,100.0
