ztfname,ra_host,dec_host,mass,mass_err,restframe_gz,restframe_gz_err,d_dlr
ZTF19abjswdz,268.550001868553,4.76566134416621,11.06,0.1736778627229158,1.27869653,0.021260291625,0.9338234963313036
ZTF19abkbkxy,324.9098234903716,8.944733427378626,10.17,0.1007174264961133,1.06269653,0.018439088915,0.7192524341907274
ZTF19abkbkyb,324.8942229922265,8.876879073855667,10.872,0.159298462013919,1.34969653,0.018439088915,0.6787021895720343
ZTF19abkcpxe,348.2611504649148,-13.623070503665598,11.377,0.1280624847486569,1.38869653,0.020615528128,0.7204068382561647
ZTF19abkcsmm,354.29051669767705,26.25949732996866,6.648,0.7100767564144034,1.33669653,0.877834266818,0.4361254222885951
ZTF19abkdeae,1.8180606626842044,19.26007343371437,10.515,0.1244025723206719,1.28769653,0.02469817807,0.2840405448693694
ZTF19abkdehm,359.533293913012,17.7676566331015,7.557,0.1280624847486569,-0.12430347,0.268990706159,0.5803962460990176
ZTF19abkdrir,19.09194267108466,-17.756188031006534,10.738,0.1198165264060012,1.11569653,0.019849433241,1.4501051007016104
ZTF19abkdsce,13.11918220241018,-11.66126244589465,11.061,0.1352072483264118,1.28369653,0.023600847442,0.7196233884744176
ZTF19abkeuto,331.596071487848,0.6729869734787587,7.454,0.3247783859803481,0.05669653,1.292178393257,0.8541007053050039
ZTF19abkgbul,54.55865959,10.08434302,11.279,0.1021812115802117,1.47669653,0.018384776311,0.6758387885497847
ZTF19abkrbjt,254.4210193921573,39.04878855773981,10.696,0.1372443077143821,1.19569653,0.017691806013,0.313241522419245
ZTF19ablekwo,3.83908498,46.73583085,10.523,0.1131768527570898,1.10669653,0.020615528128,0.0827595690645169
ZTF19ablfaey,353.39803423,-15.64693424,9.943,0.1019803902718557,0.81169653,0.023600847442,0.5487216837351869
ZTF19ablfbxe,352.0164683176936,9.771092519418264,10.422,0.1023914058893616,1.11169653,0.017691806013,0.2355668378949653
ZTF19ablfcjr,351.5021405050889,-1.2221414925531873,10.347,0.1109233969908963,1.05169653,0.020615528128,0.4176338795940108
ZTF19ablnnqe,331.0170171159822,-10.958083363722473,10.312,0.1021812115802117,1.22969653,0.031384709653,0.9479356119885808
ZTF19ablovot,16.532387924315717,-6.1458294677172045,10.022,0.1044030650891055,1.21069653,0.020615528128,0.0577672653628222
ZTF19ablpfhz,48.23130968,36.39397544,8.637,0.1023914058893616,0.40269653,0.041880783183,1.0851970176235175
ZTF19ablpnmk,8.68600262733712,1.5753753115096836,10.409,0.1007174264961133,0.95769653,0.019104973175,0.5053457397944775
ZTF19ablpxtf,54.72604326,66.2971949,10.61,0.130598621738516,1.20469653,0.026870057685,0.8498292215618155
ZTF19ablqnuw,13.040125775835618,-1.1191772510597509,9.973,0.1009752444909147,1.05169653,0.019104973175,0.4685963785924221
ZTF19ablrkfz,236.6956640650821,32.12884527760636,8.295,0.1345362404707371,0.37369653,0.184816124838,0.1745850127564588
ZTF19ablusdf,288.78521863,42.06701916,11.212,0.1501465950329877,1.47869653,0.017691806013,1.7423611728459765
ZTF19abmolyr,355.31722733325137,25.551102596462822,10.726,0.1012719112093773,1.26869653,0.018384776311,2.6246174871452377
ZTF19abmpoxa,3.51821402,-24.07061766,8.741,0.1049952379872535,0.89569653,0.056938563382,1.6172006432543795
ZTF19abmprjj,18.44001326527383,-21.72459805971899,7.743,0.1844586674569671,0.56969653,0.47345960757,1.9613749408759225
ZTF19abmqasg,74.96181726,21.36021777,6.539,0.2398416144041729,0.36969653,0.371704183458,0.5127039493450581
ZTF19abmylxw,295.319084,51.818334,10.754,0.125,1.38269653,0.017691806013,2.359427359456841
ZTF19abmzmom,304.06313205,-18.49404029,10.123,0.1021812115802117,1.13769653,0.018384776311,1.2655844770483815
ZTF19abmzord,335.76988666984056,-3.0156187312116174,10.489,0.1014347080638575,1.32269653,0.017691806013,0.343646967510347
ZTF19abnagzk,356.145014,48.358923,8.587,0.1171366723105962,0.79269653,0.092195444573,1.3328804229176745
ZTF19abnhegb,2.921585153841584,-9.67125622842334,10.357,0.1293213052826177,1.20869653,0.019209372712,0.2442050698850552
ZTF19abnimpq,31.34658720757473,30.76658358995025,9.116,0.1118033988749895,0.66969653,0.042485291572,1.3250348284108893
ZTF19abnishu,20.4049509785108,-1.1467156881932,8.019,0.157746632293688,0.37169653,0.250539418056,0.2061014224298004
ZTF19abnkrcd,267.0228615733493,15.707979973395847,10.083,0.1100727032465361,0.99669653,0.020615528128,0.1884402063703188
ZTF19abnktws,236.6834935706477,28.1985349820845,10.668,0.1044030650891055,1.25969653,0.018439088915,1.6738174483015242
ZTF19abnmnrz,264.45526187437497,57.78024603113559,9.085,0.1585212919452778,1.21669653,0.230325856126,0.4273612360462486
ZTF19abnmrqt,278.30811301041405,50.35889633066511,10.064,0.1049952379872535,0.91169653,0.020615528128,0.1169827457476616
ZTF19abnoxud,333.01223808306133,0.0539329500803725,10.621,0.1299576854210631,1.32069653,0.018439088915,0.7674617968262974
ZTF19abnxglw,273.6420939291121,41.23834896943393,10.939,0.1046947945219818,1.13469653,0.028301943396,0.8648352803701209
ZTF19abocled,84.6557690976274,62.2670397795423,8.168,0.1226417547167358,0.15969653,0.4011832499,0.3873014066556987
ZTF19abomiel,276.20022479612595,40.18975656845175,10.181,0.1386217876093076,1.22069653,0.021400934559,0.4746206244935899
ZTF19abopflp,9.132541286787903,29.80044118098006,7.743,0.2489658611135269,0.76869653,0.682549631895,1.1765135526502724
ZTF19abopyyu,24.13133604131552,26.93035004596582,9.438,0.1044030650891055,0.73969653,0.026925824036,0.5544261412888678
ZTF19aboqpry,15.100329320272516,13.540612891996542,9.301,0.1109233969908963,1.01869653,0.102459748194,0.0712630169981048
ZTF19abormno,216.84116577809743,16.526917591672838,10.305,0.107335921293852,1.38069653,0.018384776311,0.7139379100076246
ZTF19abornyn,266.6808803627814,23.03203365519793,9.857,0.1092520022699813,0.74769653,0.021260291625,0.9485546720132236
ZTF19abotfag,315.46960355,-13.74943897,11.064,0.1028396810574595,1.35969653,0.021400934559,1.3227763416444869
ZTF19aboudfp,8.387850054712057,21.78284294094954,10.61,0.1523975065412817,1.25469653,0.020615528128,2.00461970677712
ZTF19abovtfk,222.6404425825758,34.50400968829289,10.746,0.1017889974407843,1.54169653,0.020615528128,1.1020665798217557
ZTF19abowcic,268.4036016543972,60.83998331807123,10.506,0.105304320899002,1.10369653,0.02,1.7959867605595636
ZTF19aboxjlj,337.216190816758,36.9334588795065,9.269,0.1014347080638575,0.85069653,0.034409301068,0.6893314469066587
ZTF19abozuxh,1.818159721425024,32.18908144195736,9.902,0.1080786750473931,1.22769653,0.021260291625,0.1962985893410811
ZTF19abpavsn,64.54364353519583,-4.4112292805489925,8.224,0.1523975065412817,1.03069653,0.118511602807,0.4560058087761149
ZTF19abpbbxx,32.15133924911506,6.112657958861915,9.717,0.1017889974407843,0.54169653,0.027018512172,0.3529330535053742
ZTF19abpbmli,241.8567039586314,15.636153031522516,10.012,0.1407160260951111,1.23069653,0.018384776311,0.4065309389898046
ZTF19abpbqor,264.861473455443,31.241712018681643,10.016,0.1092520022699813,1.00469653,0.018439088915,0.7114714559648857
ZTF19abpbvsk,280.6051227233081,45.92238460095138,10.032,0.1017889974407843,0.82469653,0.03,3.83955805921568
ZTF19abpelgt,11.447738716748333,15.537223528650454,10.336,0.1312440474840669,1.48369653,0.022022715546,0.555262059648605
ZTF19abpgggu,32.80409745454687,25.581899530597138,10.501,0.105304320899002,1.61469653,0.018384776311,0.0586800669603296
ZTF19abplfxs,51.69091386932241,1.1826173686253827,9.22,0.1021812115802117,0.55969653,0.027802877549,0.7245846209577195
ZTF19abpmetl,306.09236115,15.46301662,8.974,0.1122541758688735,0.70369653,0.039962482405,1.683096641662024
ZTF19abpnrqa,76.64585969,7.5940827,11.103,0.1585212919452778,1.39169653,0.017691806013,1.9944813603066736
ZTF19abpnsck,56.1562048223164,-20.170188062610634,10.429,0.1030776406404415,0.78069653,0.018384776311,1.276662696544665
ZTF19abpqvdh,346.4182872407922,27.66544332375033,10.665,0.159298462013919,1.20769653,0.019104973175,0.3117135363241386
ZTF19abptrnn,41.07153818,26.11130396,10.118,0.1131768527570898,1.47969653,0.021260291625,0.9160348495633216
ZTF19abpveqn,273.37270245,2.46120937,9.168,0.1016070863670443,0.60869653,0.042449970554,2.052108357008484
ZTF19abpxcaf,31.10100076573492,3.1863517358324858,8.92,0.1127120224288429,0.35369653,0.058189346104,2.9942213787282643
ZTF19abpxttd,272.688485198804,11.0886863918713,9.405,0.1035808862676893,0.82969653,0.037643060449,0.911005675614356
ZTF19abpyjqx,238.5850777553661,21.460235961949035,10.044,0.1059481005020854,0.73669653,0.018439088915,0.9834385858957324
ZTF19abpypvc,273.98112246,27.60845307,8.344,0.195509590557599,0.57169653,0.236163079248,0.0667501964886794
ZTF19abpzpqd,19.45939082,57.86035325,9.752,0.1026109155986827,0.89069653,0.022627416998,0.0714952919616547
ZTF19abpztlw,25.69480904379025,-5.338718907756284,8.843,0.1203702621082134,0.70869653,0.044102154142,0.5520635840342669
ZTF19abpzuzd,6.436439941197744,20.277968176302444,8.417,0.1156027681329474,0.85069653,0.086764047854,1.4954469579074268
ZTF19abqanpy,56.26904794,41.99860175,9.985,0.1023914058893616,0.76569653,0.019849433241,2.1886636490494
ZTF19abqgrht,337.90008010688774,-8.560170704103871,10.842,0.1146123902551552,1.11369653,0.02,0.004226702032859
ZTF19abqgwuy,41.73533236294588,-24.80925735021965,9.41,0.1023914058893616,0.69969653,0.024839484697,2.594073632194455
ZTF19abqgxpt,81.74764194,-3.90309314,9.966,0.1009752444909147,0.85669653,0.020518284529,0.964768968538288
ZTF19abqgytb,105.04635798314916,32.89738243390794,9.908,0.1435583505059876,1.25269653,0.019209372712,0.9462386231253116
ZTF19abqgzea,85.63680573,54.12603211,8.475,0.1127120224288429,0.51069653,0.05239274759,1.0618626496244854
ZTF19abqhikf,244.8259281781916,42.2191166677212,8.157,0.1016070863670443,0.40069653,0.051478150705,0.862686892723094
ZTF19abqimia,311.3974396350216,-8.052036154056214,8.78,0.1033247308247159,0.00769653,0.130049990388,0.2386162247818105
ZTF19abqirpa,314.354145115589,-17.4756044536625,10.353,0.1720465053408525,1.25969653,0.022022715546,0.1830726097178941
ZTF19abqjypm,315.01190642,-14.3647155,9.635,0.1464547711752676,1.29669653,0.026627053911,0.2336454567205902
ZTF19abqlrtb,61.270694021254286,-6.604320581371353,8.582,0.1006031808642251,0.39269653,0.096798760323,1.4282785228808124
ZTF19abqmjdq,41.13044629,14.91968967,10.119,0.1017889974407843,1.28969653,0.019849433241,2.8487580098571845
ZTF19abqmpsr,45.0831877683187,18.7419610511643,10.302,0.1028396810574595,0.88069653,0.019209372712,0.7617692771605477
ZTF19abqmpti,251.391294888609,-6.32477229280662,9.602,0.1028396810574595,0.61669653,0.037215588132,0.1017689143618514
ZTF19abqmucc,216.84444171570857,15.049939364671197,9.93,0.1011187420807834,0.84169653,0.025238858928,0.9097317894203744
ZTF19abqqcyo,316.5643948303901,-7.420211713553721,9.475,0.1019803902718557,0.53369653,0.027784887979,0.6920390504101657
ZTF19abqqmui,330.4125571972341,6.315818322676416,10.439,0.1096585609973065,0.97569653,0.018439088915,0.8451477021663024
ZTF19abqqrib,1.58081653187337,-8.2521328934538,9.542,0.1021812115802117,1.04669653,0.042485291572,0.9691979174955276
ZTF19abqqvhd,350.05090956,43.36603124,9.109,0.1046947945219818,0.52869653,0.025806975801,0.8528554118151315
ZTF19abqrrto,55.8042977198729,40.1661162389717,10.599,0.148660687473185,1.32669653,0.018439088915,0.2541805453322348
ZTF19abqsmns,255.68494077307045,55.98812957152051,9.422,0.1084619749036499,1.02169653,0.090138781887,0.0761424663659063
ZTF19abqsojs,255.62653692912656,41.22028404239656,8.119,0.1156027681329474,-0.26330347,0.235091471559,1.1587542676828124
ZTF19abqsvgf,282.73152378286767,39.39766015065751,10.771,0.1151043005278256,1.14569653,0.019104973175,0.7270429609225573
ZTF19abqsvue,252.48983273291643,52.516193231846906,11.036,0.1136485811614029,1.44469653,0.019209372712,4.073122891255077
ZTF19abquwvx,247.47266414286645,37.58394855888747,10.422,0.105304320899002,0.85469653,0.019849433241,0.024948861902833
ZTF19abqviuy,5.145482809104231,5.754186284418475,10.478,0.1501465950329877,1.29869653,0.018384776311,1.15623828773436
ZTF19abqxhhr,11.130532179654132,-1.5217987575630425,10.411,0.1146123902551552,1.00069653,0.02,0.3495309040640063
ZTF19abqxzok,54.5825124409537,41.2927334809718,10.246,0.1014347080638575,1.30769653,0.018384776311,0.8460819249584759
ZTF19abqybcz,33.01931992139438,-25.744534154142386,10.82,0.1122541758688735,1.30169653,0.018439088915,0.1247300717070606
ZTF19abqykyd,79.60075489,4.40635041,8.356,0.1069766329625306,-0.01530347,0.347139741315,0.906210389686626
ZTF19abqynnh,106.2333076989664,33.56491962723239,9.997,0.1009752444909147,0.77569653,0.021633307653,1.4337233372099527
ZTF19abqysic,78.61368429,6.02845723,10.275,0.1226417547167358,1.31169653,0.018439088915,0.221764937746218
ZTF19abrcpnj,16.808282567383095,5.90698865774521,8.991,0.148660687473185,0.92169653,0.234008546852,0.4990347904392889
ZTF19abrcvzz,339.38711655,41.40826625,9.955,0.1299576854210631,1.12269653,0.017691806013,0.7700969196482743
ZTF19abrdliq,4.7868270959966415,4.982049814368317,8.801,0.125,0.35169653,0.278890659578,0.7717143009106332
ZTF19abrdnty,83.81184226,17.60890696,7.999,0.1393161871427724,0.86169653,0.117515956363,1.751724306503528
ZTF19abrhyqs,349.45372841,-27.22669403,9.179,0.1080786750473931,1.01369653,0.076576758876,2.144082868107683
ZTF19abrilok,357.31806371,-11.11094161,8.764,0.6803888594032093,1.21769653,0.911002195387,0.6141832554442598
ZTF19abrirdm,355.3351658132786,11.010031932253462,9.613,0.1268227108999015,1.33169653,0.041340053217,0.2046462902954301
ZTF19abrogbl,57.2483849503072,0.925978887679797,10.403,0.1203702621082134,1.22769653,0.018439088915,0.3352257581372949
ZTF19abrsssx,328.52201803,-16.15802229,10.065,0.1019803902718557,0.79969653,0.019104973175,1.8815903885555911
ZTF19abrsuah,315.161065172808,-16.8190531881539,8.57,0.1198165264060012,0.59169653,0.170792271488,2.1679711901581964
ZTF19abrvagn,289.31218325,-16.74787361,8.503,0.1080786750473931,0.85469653,0.061854668377,4.563369520635511
ZTF19absfopz,266.3345079886998,44.40841374565803,10.485,0.107335921293852,1.18569653,0.018439088915,0.4323303006889618
ZTF19abtcapa,32.966960429074064,28.30860644026428,10.629,0.1007174264961133,1.17769653,0.018384776311,0.1740359348317496
ZTF19abtnbtt,279.10881105,24.01247752,8.478,0.1192686044187656,0.70969653,0.049193495505,0.4233893319583831
ZTF19abtnftd,291.7504078,47.93489629,8.677,0.1113597772986279,0.79069653,0.079605276207,0.2232356724806194
ZTF19abtqqaz,3.4264817616792764,15.550611107684086,10.02,0.1016070863670443,1.02669653,0.033286633954,1.73292678784325
ZTF19abtsrup,56.5068746137099,-20.507727259199903,7.338,0.1203702621082134,0.81569653,0.115420968632,0.5467235035821874
ZTF19abttrte,70.81486133,-15.54779066,10.811,0.1131768527570898,1.33169653,0.018439088915,5.460987808185966
ZTF19abttstb,69.08533898,-13.90895222,10.819,0.1056219674120871,1.56669653,0.019104973175,0.7231509389181625
ZTF19abtuigb,224.6104568477756,8.208498859112746,10.838,0.1656019323558756,1.33269653,0.018439088915,1.2697984276943983
ZTF19abtulak,272.5242149025664,39.96322348141324,10.024,0.1262101422231985,1.12069653,0.023600847442,0.8303113719692943
ZTF19abuayqg,,,,,,,
ZTF19abuazly,334.828346507558,10.6656915549595,8.575,0.1501465950329877,0.50969653,0.087920418561,0.4142713274048573
ZTF19abubagk,338.81231807764834,7.007896993040148,9.113,0.122065556157337,0.70269653,0.171452617361,0.4723270245764436
ZTF19abuclhk,56.62616408,41.97258343,10.476,0.1041201229350023,1.16869653,0.018384776311,0.1535530471970275
ZTF19abucvgu,77.6751865506865,-18.608525061268736,10.313,0.1062826420446913,0.88769653,0.019209372712,0.9380231232959814
ZTF19abucvhz,82.303877,-14.29228373,10.316,0.1318938967503803,1.19569653,0.018384776311,1.1549884175635563
ZTF19abuejud,225.38901690061195,49.11242146225582,10.287,0.1171366723105962,1.09169653,0.019104973175,0.6323889252457277
ZTF19abugzfy,324.85981377718866,14.871376512021389,10.162,0.1062826420446913,1.02669653,0.019209372712,0.4093076577254489
ZTF19abuhlxk,327.653221,36.458346,9.087,0.1008414597276338,0.82069653,0.023430749028,4.328068173539935
ZTF19abujhgm,33.58636266,51.69660101,10.092,0.1457257698555749,1.30269653,0.018384776311,0.4517176888780556
ZTF19abujuex,25.70635773709148,-27.861871478414585,8.041,0.1400142849854971,0.24269653,0.128390030766,0.0911676232323205
ZTF19abulzlj,257.1459943343136,51.474278051813855,9.332,0.130598621738516,0.65269653,0.071784399419,1.101215381838326
ZTF19abuonnx,330.2519403579259,20.69987720004619,10.687,0.1118033988749895,1.22469653,0.020615528128,0.6971143330851702
ZTF19aburnqh,98.76730753928426,62.97646687426154,10.908,0.136561341528267,1.45269653,0.019104973175,1.967249799659475
ZTF19abuxhqc,21.042130780113816,6.973475867926559,9.147,0.1151043005278256,0.53569653,0.032649655435,1.379761136128692
ZTF19abuzpmr,110.1580587254212,52.77334278698999,10.353,0.1435583505059876,1.36369653,0.018384776311,0.6678414980611389
ZTF19abvalfd,240.9673123117476,39.98442318092876,10.795,0.1109233969908963,1.25869653,0.019849433241,0.564369829648515
ZTF19abvanim,251.45320897512465,45.08766308954426,10.055,0.1026109155986827,0.78169653,0.019209372712,2.91031784461002
ZTF19abvgnxg,29.14505936,39.14085021,9.938,0.1044030650891055,0.77069653,0.031304951685,0.4847203014696884
ZTF19abvgwvp,,,,,,,
ZTF19abvhduf,97.14066851016828,56.07621291325842,7.622,0.1009752444909147,0.55269653,0.065391130897,1.4818433039086265
ZTF19abvhkst,20.0290975409647,35.9014832454078,9.254,0.1041201229350023,0.51269653,0.034,0.0681097148600537
ZTF19abvjdfc,345.7972734999926,6.733123368472322,9.255,0.1069766329625306,0.60269653,0.11498260738,0.2863949755846049
ZTF19abvvpoh,241.01621323088943,18.47122568067486,9.567,0.1044030650891055,0.61569653,0.018439088915,0.5236271465868577
ZTF19abwaohs,297.35428093769934,62.51853791588295,8.221,0.1761391495380853,1.41169653,0.112361025271,3.4746557488993943
ZTF19abwnpus,,,,,,,
ZTF19abwouqp,355.241431550949,17.4958286557395,8.272,0.1358823020117042,1.00069653,0.12955693729,0.4583763529097317
ZTF19abwsbhn,73.60829263,10.11348291,9.057,0.1156027681329474,0.68669653,0.069856996786,1.433226057216712
ZTF19abwscog,13.29387543851865,-21.51694431512415,10.859,0.1736778627229158,1.34469653,0.019104973175,0.1320720342759383
ZTF19abwsdic,353.2049056,-16.78818592,9.496,0.1066255128944288,0.63269653,0.050537115074,1.0061764233336603
ZTF19abwsecm,49.59870948244183,-1.9316815860454035,9.838,0.1026109155986827,0.78469653,0.019849433241,0.8757185722807533
ZTF19abwswzb,11.53340889299073,9.139629774076544,10.022,0.1019803902718557,0.62469653,0.019104973175,0.1090952442248276
ZTF19abwsxug,31.511970814556925,30.60754516747745,10.306,0.1118033988749895,1.18769653,0.021400934559,0.0861944336154304
ZTF19abwvals,73.2507724893174,12.6928704724237,10.462,0.1176605286406618,1.40269653,0.061911226769,0.3286980979309682
ZTF19abxdnhr,257.44047311198165,31.73937851898923,9.829,0.105304320899002,0.74669653,0.018439088915,0.4760632818496893
ZTF19abxdnzt,239.58143763933225,46.92796361086046,9.071,0.1080786750473931,1.05869653,0.031400636936,0.8752678104173567
ZTF19abxdtew,258.65947358540376,28.120874798905103,9.523,0.1056219674120871,0.78169653,0.019849433241,4.15679201459389
ZTF19abxfeln,310.1343253795349,1.817699466960964,9.632,0.1127120224288429,0.42769653,0.023853720884,1.910144558762903
ZTF19abxfhrq,277.5844944028974,50.74651070967359,10.176,0.1400142849854971,1.56869653,0.018384776311,0.1668928256959317
ZTF19abxfunp,300.28970321,50.85995641,9.649,0.1007174264961133,1.06869653,0.018439088915,0.1840304279724816
ZTF19abxigfc,351.52235628,-19.31759367,8.87,0.1109233969908963,0.45469653,0.088543774485,0.3400287693802462
ZTF19abxihut,345.3538536511465,-2.8019548004278256,10.035,0.1084619749036499,0.91469653,0.023021728866,0.4688421330325868
ZTF19abxiqqm,16.15883591,71.9673422,9.511,0.1088531120363584,0.73669653,0.03905124838,2.0346233650635965
ZTF19abxiqve,17.734503,71.434111,9.31,0.1118033988749895,1.16069653,0.049517673613,0.4088753099106632
ZTF19abxjimu,48.824693459886,42.6962768060393,10.837,0.1009752444909147,1.47169653,0.019104973175,0.5300821737073259
ZTF19abxtdgh,37.74739940688406,22.40117121165669,10.061,0.1035808862676893,0.94569653,0.019104973175,0.154533623542073
ZTF19abxvjkn,118.29795128132086,16.603685354792116,10.121,0.105304320899002,0.96569653,0.021260291625,1.6892169138831257
ZTF19abxvjzn,114.95305937737332,21.97909092874429,10.096,0.136561341528267,1.18369653,0.017691806013,0.1204189928399995
ZTF19abxvles,73.33616111,-16.3953212,9.159,0.1035808862676893,0.54169653,0.04295346319,1.453319594201674
ZTF19abxvtiy,130.25807781585732,49.292309388882046,10.298,0.1080786750473931,1.41469653,0.018439088915,0.5192571222697455
ZTF19abxvtmy,132.328690369157,46.3812546362324,10.153,0.105304320899002,0.83469653,0.017691806013,0.3851264001129822
ZTF19abxvtxk,133.92695009492138,51.21113817955715,9.326,0.1069766329625306,0.61669653,0.03577708764,1.6538156836880151
ZTF19abxwhxm,209.0801959990954,28.53635274211339,11.03,0.1656019323558756,1.35369653,0.017691806013,0.6157503075584443
ZTF19abyatwa,349.83199289452915,4.590011421564896,9.462,0.1038460398859773,0.98569653,0.022671568098,1.2267761070557133
ZTF19abycslo,33.81155233556147,-12.164867755629404,9.464,0.1030776406404415,0.68869653,0.03001666204,0.343779918146559
ZTF19abyfbik,267.6484887231496,20.08880441874861,9.152,0.1014347080638575,0.42569653,0.023600847442,1.103803153233655
ZTF19abyfbqn,261.52400953094303,27.294169240591927,9.674,0.122065556157337,1.04269653,0.035355339059,0.2313211070222675
ZTF19abyflzw,299.51963273,56.06556464,8.707,0.2155945268321995,-0.81730347,0.525384621016,0.4169566159236327
ZTF19abyhxzp,20.4986594658936,7.45116459591551,10.117,0.1009752444909147,1.09369653,0.021931712199,2.1033115212109914
ZTF19abyigib,3.95829232,-23.95773997,10.335,0.1171366723105962,1.18569653,0.02,0.1560267436690075
ZTF19abyikbv,344.73051698,40.93233593,11.034,0.1104943437466371,1.49669653,0.019849433241,0.0458730768843872
ZTF19abyirjl,30.470209691001703,30.73331458639152,10.532,0.1494021418855834,1.24069653,0.027202941017,0.7322869648355127
ZTF19abyjgal,123.3619556648314,65.45446592193666,10.42,0.1531535177526131,1.30869653,0.022803508502,0.0769795941497179
ZTF19abyjhpz,,,,,,,
ZTF19abyjjxp,108.69646446,4.90686077,9.429,0.1372443077143821,1.22569653,0.019209372712,0.0580468403987289
ZTF19abylxyt,63.4037728898447,26.5787453847051,10.298,0.1104943437466371,0.96469653,0.018384776311,0.1970952004693959
ZTF19abymfqp,37.91146307196234,9.747781383395084,10.449,0.105304320899002,1.15369653,0.019104973175,0.0466392198903185
ZTF19abymhad,62.76230731520928,-16.51261856096972,9.829,0.1028396810574595,0.42869653,0.032202484376,0.1527798120849161
ZTF19abymvoy,143.79724750969515,48.71892693003708,8.863,0.1026109155986827,0.61169653,0.022022715546,0.7616594790077341
ZTF19abymvpq,140.7313548435984,54.02791294515799,8.919,0.1041201229350023,1.01969653,0.047801673611,0.4666138555969626
ZTF19abyreuq,303.49806456,-23.59638315,9.266,0.1000449898795537,0.59569653,0.02683281573,1.4559602391533888
ZTF19abywduc,88.7397661452792,62.8245791184493,10.517,0.1479222768889121,1.35969653,0.021260291625,1.8437418380009256
ZTF19abywmqw,96.1009540976232,53.92553401973558,10.87,0.1041201229350023,1.56069653,0.018439088915,0.37771695100308
ZTF19abywqza,54.3381603080549,5.35464496631791,10.458,0.1069766329625306,1.12169653,0.019849433241,0.0496133530676195
ZTF19abyzuos,66.0932943,77.94500737,9.884,0.1009752444909147,0.93869653,0.032202484376,1.1979245038502062
ZTF19abzfmak,267.7856122243212,24.802386410790167,9.744,0.1026109155986827,0.73669653,0.026076809621,1.6192610146222768
ZTF19abzhfjj,9.006569732093418,-5.383901671488352,10.833,0.1293213052826177,1.12769653,0.017804493815,0.3189711817159792
ZTF19abzhvxk,277.69854594,23.41904828,9.085,0.1122541758688735,0.22669653,0.033615472628,0.5566701610185022
ZTF19abzhzet,244.63728690977243,45.71570569938724,10.776,0.1127120224288429,1.13669653,0.017691806013,1.680777362191267
ZTF19abzkexb,320.5493079047784,11.560324185358178,9.59,0.1026109155986827,0.66969653,0.040718546143,0.9957761287345822
ZTF19abzkiuv,349.32824910979764,-5.405351394689035,10.269,0.1046947945219818,1.11469653,0.018439088915,0.859286959865122
ZTF19abzkyjy,24.02767896017236,-7.757228954636244,10.41,0.1012719112093773,0.85269653,0.026925824036,0.117873937160953
ZTF19abzlmwn,86.94238452,50.21043589,10.538,0.1008414597276338,1.56469653,0.019104973175,0.2019737326186418
ZTF19abzlsbl,58.0501765118269,-8.507700716722146,10.275,0.1016070863670443,0.96469653,0.019104973175,1.539399823723477
ZTF19abzmnrh,241.4410750790649,10.594034712948464,9.339,0.107335921293852,0.62769653,0.034132096332,1.5511336920917056
ZTF19abzmnuk,241.563789608759,15.6484207402185,10.051,0.1407160260951111,1.32069653,0.018439088915,0.7531634767418278
ZTF19abzmpku,232.6119840479053,36.73893012038901,7.312,0.2674023186137323,0.34269653,0.158826949854,0.1923935421342031
ZTF19abzmpvb,235.366076218749,46.4851519472236,9.876,0.1016070863670443,1.01569653,0.019104973175,0.1782668787093191
ZTF19abzplvm,359.75126496,45.48886435,10.053,0.1041201229350023,0.97869653,0.023021728866,0.8676925819679203
ZTF19abzprpk,15.12732881359415,25.594000153769,10.255,0.1023914058893616,1.13869653,0.019104973175,0.1823048887934321
ZTF19abzqdjy,353.11299591164897,5.84872882128147,9.736,0.1016070863670443,1.10869653,0.024839484697,0.2590469963529587
ZTF19abzqkdz,28.570321754559483,14.958924541734842,9.536,0.1203702621082134,0.96269653,0.05280151513,0.6098995294627124
ZTF19abzrjrg,125.04603777514777,54.80504869950517,7.207,1.0318570637447804,1.90069653,2.884986135149,0.3540344777881209
ZTF19abzsitm,4.97039067,-23.39432885,10.602,0.1041201229350023,0.94269653,0.018439088915,1.4854415230003253
ZTF19abzsjpn,356.47456308646343,-8.490997722292683,10.338,0.1464547711752676,1.28769653,0.017691806013,1.8214905157257184
ZTF19abzsogy,26.8920101798898,27.8574933361826,9.948,0.1011187420807834,1.10869653,0.019104973175,0.1225382502011146
ZTF19abzulhk,354.72456024,38.19442722,9.763,0.1030776406404415,0.97169653,0.020615528128,0.5123725877976195
ZTF19abzutid,,,,,,,
ZTF19abzvvkb,339.39212359096234,13.395462995757544,9.841,0.1066255128944288,1.13569653,0.027202941017,0.5293963922786147
ZTF19abzwtiu,8.17247863,44.26862712,11.068,0.1352072483264118,1.33869653,0.019849433241,0.1954950407561485
ZTF19abzyiba,349.20709537,-20.4767654,9.389,0.1041201229350023,0.92769653,0.053712196008,1.563391913118191
ZTF19abzysvw,35.90728088,42.88684868,10.966,0.1019803902718557,0.91669653,0.043462627624,3.617580672580194
ZTF19abzyvfi,45.56333881,20.53243036,7.763,0.2316916053723138,0.69969653,0.202514197033,6.202393902665989
ZTF19abzzgec,71.86207054756355,-4.013441963198873,10.225,0.1501465950329877,1.41069653,0.020615528128,0.5668701360106254
